,Unnamed: 0,district,rooms,size,level,max_levels,price
4460,4585,Шайхантахурский,2,58.0,5,12,37000.0
4461,4586,Do'stlik,2,50.0,3,4,31500.0
4462,4587,Do'stlik,3,76.0,4,9,60000.0
4463,4588,Do'stlik,2,54.0,3,4,31000.0
4464,4589,Olmazor,2,36.0,1,2,24500.0
4465,4590,Uchtepa,5,112.0,3,9,88000.0
4466,4591,Ittifoq,3,60.0,3,4,40000.0
4467,4592,Zilol,2,46.0,3,5,35000.0
4468,4593,Zilol,1,17.0,3,4,17500.0
4469,4594,Toshloq,2,45.0,1,4,40000.0
4470,4595,Olmazor,3,110.0,2,7,165000.0
4471,4596,Bunyodkor,1,26.0,1,4,19000.0
4472,4597,Шайхантахурский,3,96.0,4,5,87000.0
4473,4598,Do'stlik,3,78.0,7,9,55000.0
4474,4599,Do'stlik,1,45.0,4,5,27000.0
4475,4600,Uchtepa,2,55.0,2,5,30800.0
4476,4601,Olmazor,3,75.0,3,4,75000.0
4477,4602,Zilol,1,30.0,5,5,20500.0
4478,4603,Zilol,3,75.0,1,5,56000.0
4479,4604,Ittifoq,3,70.0,5,9,51500.0
4480,4605,Zilol,1,35.0,3,4,23000.0
4481,4606,Zilol,3,55.0,4,4,65000.0
4482,4607,Bunyodkor,2,40.0,4,4,31000.0
4483,4608,Zilol,2,60.0,5,9,40000.0
4484,4609,Uchtepa,2,60.0,5,9,48000.0
4485,4610,Ittifoq,3,78.0,7,9,55000.0
4486,4612,Do'stlik,3,85.0,1,9,82000.0
4487,4613,Zilol,2,52.0,2,5,33000.0
4488,4614,Do'stlik,3,96.0,4,9,88000.0
4489,4615,Шайхантахурский,2,65.0,3,4,36000.0
4490,4616,Olmazor,3,100.0,7,9,78000.0
4491,4617,Olmazor,4,110.0,5,8,145000.0
4492,4618,Ulugʻbek,2,56.0,2,5,38000.0
4493,4619,Uchtepa,3,105.0,2,8,65500.0
4494,4620,Zilol,2,43.9,1,4,53000.0
4495,4621,Zilol,2,50.0,1,4,30299.0
4496,4622,Bunyodkor,4,78.0,4,4,52000.0
4497,4623,Bunyodkor,2,48.0,1,4,34800.0
4498,4624,Шайхантахурский,2,57.0,2,9,40000.0
4499,4625,Do'stlik,3,89.0,7,9,56000.0
4500,4626,Olmazor,5,3.8,2,2,90000.0
4501,4627,Шайхантахурский,2,60.0,9,9,36000.0
4502,4628,Zilol,2,38.0,5,5,27500.0
4503,4629,Do'stlik,3,72.0,7,9,46000.0
4504,4630,Zilol,2,51.0,4,4,33500.0
4505,4631,Шайхантахурский,3,70.0,2,9,44000.0
4506,4632,Zilol,3,80.0,3,4,125000.0
4507,4634,Toshloq,2,53.0,5,8,43000.0
4508,4635,Toshloq,5,182.0,7,8,160000.0
4509,4636,Шайхантахурский,3,78.0,3,4,61000.0
4510,4637,Do'stlik,3,70.0,4,4,54000.0
4511,4638,Ittifoq,3,120.0,2,8,160000.0
4512,4640,Ulugʻbek,1,41.0,4,4,23000.0
4513,4641,Olmazor,3,75.0,8,9,65000.0
4514,4642,Do'stlik,2,62.0,7,9,43000.0
4515,4643,Do'stlik,2,55.0,1,9,41000.0
4516,4644,Toshloq,1,38.0,5,5,30500.0
4517,4645,Uchtepa,2,46.0,5,8,31000.0
4518,4646,Zilol,5,150.0,1,2,97000.0
4519,4647,Olmazor,5,120.0,7,9,110000.0
4520,4648,Toshloq,2,82.0,4,8,75500.0
4521,4650,Шайхантахурский,3,78.0,8,12,45000.0
4522,4651,Do'stlik,3,100.0,1,4,68000.0
4523,4652,Olmazor,1,43.0,5,16,36000.0
4524,4653,Bunyodkor,3,68.0,4,5,42800.0
4525,4654,Zilol,1,25.3,3,4,14500.0
4526,4655,Zilol,2,35.0,5,5,32000.0
4527,4656,Uchtepa,2,56.0,2,2,32500.0
4528,4657,Ulugʻbek,4,90.0,3,4,48000.0
4529,4658,Zilol,3,72.0,4,5,67000.0
4530,4659,Olmazor,2,62.0,9,9,46000.0
4531,4660,Bunyodkor,2,60.0,3,5,33500.0
4532,4661,Do'stlik,2,54.0,1,4,38500.0
4533,4662,Do'stlik,2,54.0,2,4,36000.0
4534,4663,Zilol,2,54.0,5,5,50000.0
4535,4664,Do'stlik,2,57.0,9,9,36000.0
4536,4665,Ulugʻbek,5,125.0,6,9,110000.0
4537,4666,Toshloq,3,80.0,4,5,56000.0
4538,4667,Шайхантахурский,3,75.0,8,9,53000.0
4539,4668,Ulugʻbek,3,75.0,6,9,54000.0
4540,4669,Do'stlik,3,77.0,2,5,50000.0
4541,4670,Do'stlik,2,55.0,4,4,34000.0
4542,4671,Do'stlik,4,90.0,9,9,45000.0
4543,4672,Ulugʻbek,2,58.0,5,9,29500.0
4544,4673,Ittifoq,3,60.0,1,4,42000.0
4545,4674,Шайхантахурский,3,90.0,12,12,37000.0
4546,4675,Zilol,3,79.0,3,4,54000.0
4547,4676,Toshloq,2,64.0,1,5,42000.0
4548,4677,Do'stlik,2,50.0,3,4,37500.0
4549,4678,Olmazor,4,90.0,2,4,95000.0
4550,4679,Ulugʻbek,3,70.0,2,4,41000.0
4551,4680,Zilol,5,136.0,2,8,129900.0
4552,4681,Uchtepa,2,54.0,7,9,34000.0
4553,4682,Zargarlik,2,57.0,2,9,18000.0
4554,4683,Bunyodkor,3,80.0,4,4,50000.0
4555,4684,Zilol,4,95.0,9,9,51000.0
4556,4685,Toshloq,5,115.0,4,5,75000.0
4557,4686,Шайхантахурский,2,60.0,6,12,35000.0
4558,4687,Do'stlik,4,82.0,1,4,55000.0
4559,4688,Uchtepa,1,40.0,2,5,19500.0
4560,4689,Do'stlik,3,71.0,2,4,75000.0
4561,4690,Olmazor,2,56.0,2,4,42000.0
4562,4691,Ittifoq,3,68.0,3,4,42000.0
4563,4692,Olmazor,2,58.0,2,9,56500.0
4564,4693,Uchtepa,3,71.0,2,4,45000.0
4565,4694,Zilol,4,92.0,3,5,45000.0
4566,4695,Ulugʻbek,3,82.0,3,9,46000.0
4567,4699,Zilol,5,191.0,8,9,139900.0
4568,4700,Шайхантахурский,2,78.0,1,8,114900.0
4569,4701,Uchtepa,3,78.0,2,9,75900.0
4570,4702,Uchtepa,3,80.0,5,7,104900.0
4571,4703,Olmazor,3,75.0,2,10,125000.0
4572,4704,Olmazor,3,105.0,1,5,92000.0
4573,4706,Do'stlik,1,65.0,8,9,43000.0
4574,4708,Ulugʻbek,3,79.86,4,8,68000.0
4575,4709,Zilol,3,75.0,3,4,69000.0
4576,4710,Zilol,3,71.0,2,9,52000.0
4577,4711,Bunyodkor,2,84.0,3,7,68000.0
4578,4712,Zargarlik,5,120.0,6,9,113500.0
4579,4713,Zilol,2,65.0,2,4,40000.0
4580,4714,Olmazor,3,80.0,2,4,83500.0
4581,4715,Toshloq,3,115.0,4,9,128500.0
4582,4716,Ittifoq,4,105.0,6,9,60000.0
4583,4717,Ittifoq,3,78.0,5,9,50000.0
4584,4719,Olmazor,3,70.0,5,5,28500.0
4585,4720,Bunyodkor,2,52.0,1,4,51000.0
4586,4721,Toshloq,3,115.0,1,8,77999.0
4587,4722,Toshloq,2,68.0,8,9,46999.0
4588,4723,Zilol,3,82.0,4,4,88000.0
4589,4724,Шайхантахурский,3,70.0,2,4,56000.0
4590,4725,Toshloq,3,71.0,2,4,62500.0
4591,4726,Ulugʻbek,3,75.0,2,9,53000.0
4592,4727,Ittifoq,3,59.0,3,5,49500.0
4593,4728,Uchtepa,1,47.0,5,8,28000.0
4594,4729,Olmazor,2,62.0,4,4,60000.0
4595,4730,Uchtepa,2,60.0,3,4,45000.0
4596,4731,Olmazor,1,42.0,2,9,37000.0
4597,4732,Do'stlik,3,70.0,3,4,75000.0
4598,4733,Шайхантахурский,5,150.0,3,12,103000.0
4599,4734,Do'stlik,5,140.0,3,9,98000.0
4600,4735,Ittifoq,2,41.0,4,4,30000.0
4601,4736,Ittifoq,2,52.0,2,4,37900.0
4602,4737,Do'stlik,3,70.0,2,4,60000.0
4603,4738,Ittifoq,2,58.0,3,4,53500.0
4604,4739,Ittifoq,3,87.0,2,4,70000.0
4605,4740,Do'stlik,2,60.0,3,4,42000.0
4606,4741,Do'stlik,2,56.0,3,4,39000.0
4607,4742,Do'stlik,2,48.0,3,4,39000.0
4608,4743,Do'stlik,2,54.0,2,4,37000.0
4609,4744,Uchtepa,1,20.0,2,4,15500.0
4610,4745,Do'stlik,2,57.0,9,9,37000.0
4611,4746,Zargarlik,2,52.0,1,4,43000.0
4612,4747,Zilol,4,72.0,5,5,43000.0
4613,4748,Zilol,2,50.0,1,5,45000.0
4614,4749,Zilol,1,30.0,2,4,24000.0
4615,4750,Ittifoq,2,65.0,4,9,47000.0
4616,4751,Zilol,1,30.0,2,4,30000.0
4617,4752,Zilol,1,22.0,3,4,21000.0
4618,4753,Zilol,2,58.0,2,9,42000.0
4619,4754,Toshloq,2,60.0,4,4,75000.0
4620,4755,Do'stlik,3,90.0,2,5,75000.0
4621,4756,Zargarlik,5,120.0,9,9,52000.0
4622,4757,Olmazor,3,75.0,6,9,110000.0
4623,4758,Toshloq,2,60.0,4,4,75000.0
4624,4759,Ittifoq,3,70.0,1,4,46500.0
4625,4760,Ittifoq,1,40.0,4,4,24000.0
4626,4761,Ittifoq,1,40.0,5,5,25800.0
4627,4762,Bunyodkor,1,36.0,4,4,23500.0
4628,4763,Ittifoq,1,36.0,1,5,27000.0
4629,4764,Ittifoq,2,50.0,1,5,36500.0
4630,4765,Zilol,2,50.0,5,5,36000.0
4631,4766,Do'stlik,5,120.0,2,9,62000.0
4632,4767,Ittifoq,2,50.0,4,4,33500.0
4633,4768,Ittifoq,2,50.0,2,5,36000.0
4634,4769,Ittifoq,2,70.0,4,5,36500.0
4635,4770,Zilol,3,95.0,5,5,50000.0
4636,4771,Zilol,4,140.0,9,9,95000.0
4637,4772,Zilol,3,70.0,3,5,42000.0
4638,4773,Zilol,5,100.0,4,4,48000.0
4639,4775,Zilol,2,50.0,4,4,40500.0
4640,4776,Do'stlik,5,183.5,4,5,203000.0
4641,4777,Olmazor,5,116.0,5,9,83000.0
4642,4778,Do'stlik,2,38.0,3,4,30500.0
4643,4779,Шайхантахурский,2,65.0,9,9,33000.0
4644,4780,Bunyodkor,4,116.0,4,4,56500.0
4645,4781,Ittifoq,2,47.0,2,4,29000.0
4646,4782,Bunyodkor,2,50.0,4,4,29500.0
4647,4783,Toshloq,3,89.0,3,3,74999.0
4648,4784,Do'stlik,4,109.0,5,5,49000.0
4649,4785,Ulugʻbek,4,107.0,5,5,48000.0
4650,4786,Olmazor,5,110.0,8,9,85000.0
4651,4787,Toshloq,2,65.0,9,9,90000.0
4652,4788,Ittifoq,1,36.0,1,4,26500.0
4653,4789,Zilol,4,86.0,3,4,50000.0
4654,4790,Olmazor,4,100.0,5,9,105000.0
4655,4791,Ulugʻbek,2,68.0,4,7,56000.0
4656,4792,Ulugʻbek,1,43.0,2,4,27000.0
4657,4793,Ulugʻbek,1,43.0,2,5,31500.0
4658,4794,Bunyodkor,4,84.0,5,5,57000.0
4659,4795,Uchtepa,2,62.0,2,7,52000.0
4660,4796,Ittifoq,2,60.0,4,4,33500.0
4661,4797,Uchtepa,4,120.0,1,9,34500.0
4662,4798,Toshloq,1,30.0,3,5,32000.0
4663,4799,Zilol,3,75.0,4,9,46000.0
4664,4800,Zilol,2,45.0,5,5,38000.0
4665,4801,Bunyodkor,4,88.0,4,5,53000.0
4666,4802,Olmazor,3,73.0,5,9,65000.0
4667,4803,Toshloq,3,80.0,4,5,56000.0
4668,4804,Toshloq,2,64.0,1,5,42000.0
4669,4805,Olmazor,3,103.0,6,9,100000.0
4670,4806,Uchtepa,2,55.0,2,4,53000.0
4671,4807,Uchtepa,3,80.0,1,12,41000.0
4672,4808,Bunyodkor,2,48.0,2,4,32000.0
4673,4809,Ittifoq,3,75.0,1,4,56500.0
4674,4810,Do'stlik,4,98.0,6,9,54000.0
4675,4811,Ittifoq,1,36.0,3,4,27000.0
4676,4812,Olmazor,2,70.0,6,9,93000.0
4677,4813,Zargarlik,3,77.0,1,5,85000.0
4678,4814,Uchtepa,1,42.0,9,9,19000.0
4679,4815,Ittifoq,2,65.0,1,4,67000.0
4680,4816,Do'stlik,4,87.0,3,5,66000.0
4681,4817,Do'stlik,2,60.0,3,4,78000.0
4682,4818,Toshloq,4,100.0,1,5,70500.0
4683,4819,Ittifoq,3,67.0,4,4,45000.0
4684,4820,Ittifoq,4,100.0,3,9,58000.0
4685,4821,Шайхантахурский,4,80.0,2,4,75000.0
4686,4822,Do'stlik,1,23.7,4,4,18500.0
4687,4823,Toshloq,2,57.0,3,4,55000.0
4688,4825,Toshloq,4,98.0,5,9,106000.0
4689,4826,Toshloq,2,72.0,1,5,73500.0
4690,4827,Olmazor,2,51.0,4,4,50000.0
4691,4828,Ulugʻbek,1,42.0,2,4,27000.0
4692,4829,Do'stlik,2,55.0,1,2,26500.0
4693,4830,Шайхантахурский,4,99.3,4,9,77500.0
4694,4831,Toshloq,2,42.0,1,2,37000.0
4695,4832,Zilol,2,58.0,6,9,33500.0
4696,4833,Toshloq,3,65.0,1,4,72000.0
4697,4834,Zilol,2,50.0,5,5,32000.0
4698,4835,Toshloq,2,50.0,2,2,44500.0
4699,4836,Zilol,2,54.0,4,4,31000.0
4700,4837,Do'stlik,1,40.2,5,9,28000.0
4701,4838,Zilol,2,54.0,4,4,31000.0
4702,4839,Шайхантахурский,1,45.0,7,9,27000.0
4703,4840,Zilol,2,50.0,1,4,31000.0
4704,4841,Zilol,2,60.0,8,9,40000.0
4705,4842,Zilol,4,71.0,4,4,50000.0
4706,4843,Olmazor,3,68.0,9,9,90000.0
4707,4844,Zilol,1,30.0,2,4,22500.0
4708,4845,Do'stlik,1,47.0,5,9,36000.0
4709,4846,Zilol,3,74.0,2,9,58000.0
4710,4847,Toshloq,3,90.0,3,3,75000.0
4711,4848,Do'stlik,4,96.0,2,4,75000.0
4712,4849,Do'stlik,2,69.7,9,9,75900.0
4713,4850,Toshloq,2,61.0,2,3,67000.0
4714,4851,Zilol,3,70.0,5,9,61000.0
4715,4852,Zilol,3,75.0,3,4,68000.0
4716,4853,Zilol,4,80.0,5,5,47000.0
4717,4854,Toshloq,2,54.0,3,4,65000.0
4718,4855,Bunyodkor,2,44.0,4,5,36000.0
4719,4856,Olmazor,2,45.0,6,9,58000.0
4720,4857,Olmazor,3,112.0,2,8,165000.0
4721,4858,Ittifoq,2,50.0,4,4,33000.0
4722,4860,Toshloq,2,53.0,4,5,46000.0
4723,4861,Ittifoq,1,30.0,1,4,27000.0
4724,4862,Ulugʻbek,2,60.0,3,4,40500.0
4725,4863,Ittifoq,2,55.0,5,9,30000.0
4726,4864,Toshloq,2,53.0,5,8,43000.0
4727,4865,Zilol,1,51.0,5,9,55000.0
4728,4866,Do'stlik,1,42.0,4,5,28000.0
4729,4867,Zilol,2,45.0,1,4,35500.0
4730,4869,Toshloq,1,35.0,3,5,35000.0
4731,4870,Ulugʻbek,1,42.0,4,4,22500.0
4732,4871,Do'stlik,2,64.0,1,4,37200.0
4733,4872,Ittifoq,4,105.0,4,6,60000.0
4734,4873,Ittifoq,1,43.0,4,9,23500.0
4735,4874,Ittifoq,2,46.0,3,4,25000.0
4736,4875,Olmazor,6,130.0,7,9,130000.0
4737,4876,Do'stlik,2,60.0,1,9,68000.0
4738,4877,Do'stlik,2,43.0,5,9,24000.0
4739,4878,Ittifoq,1,28.0,2,2,21500.0
4740,4879,Ittifoq,1,30.0,3,4,26200.0
4741,4880,Do'stlik,5,103.0,1,4,74000.0
4742,4881,Do'stlik,4,80.0,2,4,52500.0
4743,4882,Toshloq,2,48.0,1,4,39000.0
4744,4883,Ittifoq,2,60.0,4,9,31500.0
4745,4884,Toshloq,1,32.0,2,4,40000.0
4746,4885,Olmazor,3,120.0,2,8,165000.0
4747,4886,Toshloq,1,28.0,1,4,34000.0
4748,4887,Do'stlik,3,80.0,2,4,61500.0
4749,4888,Uchtepa,3,58.0,2,2,23000.0
4750,4889,Ittifoq,2,60.0,4,4,32000.0
4751,4890,Ittifoq,2,60.0,2,5,33500.0
4752,4891,Ittifoq,2,54.0,2,5,36500.0
4753,4892,Ittifoq,2,50.0,4,4,33500.0
4754,4893,Ittifoq,2,50.0,2,4,33500.0
4755,4894,Zargarlik,2,70.0,3,7,35200.0
4756,4895,Ittifoq,1,42.0,2,4,28000.0
4757,4896,Ittifoq,1,42.0,3,5,27500.0
4758,4897,Ittifoq,1,36.0,3,4,25500.0
4759,4898,Bunyodkor,3,70.0,5,12,57500.0
4760,4899,Bunyodkor,2,58.0,1,5,43000.0
4761,4900,Ittifoq,2,60.0,1,4,39000.0
4762,4901,Bunyodkor,2,52.0,3,5,37000.0
4763,4902,Ittifoq,2,50.0,4,4,35000.0
4764,4903,Bunyodkor,4,74.0,3,4,73000.0
4765,4904,Ittifoq,1,30.0,2,4,28200.0
4766,4905,Ittifoq,3,90.0,7,9,52500.0
4767,4906,Olmazor,3,75.0,7,9,65000.0
4768,4907,Uchtepa,2,56.0,4,9,45000.0
4769,4908,Zargarlik,4,90.54,1,3,70000.0
4770,4909,Toshloq,1,39.0,1,5,27500.0
4771,4910,Do'stlik,4,90.0,2,4,64000.0
4772,4911,Bunyodkor,2,54.0,3,5,34500.0
4773,4912,Olmazor,4,120.0,6,9,84000.0
4774,4913,Zilol,2,57.0,5,5,45000.0
4775,4914,Zilol,2,59.0,3,5,43000.0
4776,4915,Шайхантахурский,3,70.0,1,4,65000.0
4777,4916,Toshloq,4,90.0,4,4,85000.0
4778,4917,Uchtepa,1,20.0,2,4,14000.0
4779,4918,Ittifoq,1,35.0,4,4,28000.0
4780,4919,Toshloq,1,39.0,1,5,27500.0
4781,4920,Ulugʻbek,2,52.0,2,4,30000.0
4782,4921,Ittifoq,2,65.0,9,9,35000.0
4783,4922,Zilol,1,20.0,4,4,13500.0
4784,4923,Do'stlik,3,72.0,1,9,52500.0
4785,4924,Toshloq,4,94.0,4,4,75000.0
4786,4925,Olmazor,4,100.0,4,9,85000.0
4787,4926,Zilol,1,35.0,2,4,28000.0
4788,4927,Uchtepa,2,50.0,2,4,31000.0
4789,4928,Uchtepa,3,75.0,7,9,45700.0
4790,4929,Uchtepa,2,65.0,4,8,41000.0
4791,4930,Do'stlik,3,75.0,2,4,59000.0
4792,4931,Uchtepa,3,75.0,8,9,41000.0
4793,4932,Uchtepa,4,120.0,2,4,116000.0
4794,4933,Zilol,3,75.0,6,9,46000.0
4795,4934,Uchtepa,2,70.0,4,5,46000.0
4796,4935,Zilol,3,72.0,3,5,58000.0
4797,4936,Uchtepa,1,35.0,7,9,20000.0
4798,4937,Zilol,3,75.0,7,9,46500.0
4799,4938,Zilol,5,200.0,6,9,138000.0
4800,4939,Zilol,2,60.0,4,9,47000.0
4801,4940,Zilol,2,60.0,8,9,48000.0
4802,4941,Do'stlik,2,58.0,3,4,38000.0
4803,4942,Zilol,1,35.0,5,5,34555.0
4804,4943,Uchtepa,3,95.0,7,9,48000.0
4805,4944,Uchtepa,3,85.0,6,9,47500.0
4806,4945,Uchtepa,4,110.0,1,9,55000.0
4807,4946,Zilol,1,33.0,1,5,26000.0
4808,4947,Zilol,1,35.0,1,5,32000.0
4809,4948,Olmazor,4,110.0,5,9,115000.0
4810,4949,Uchtepa,3,75.0,6,9,45000.0
4811,4950,Zilol,3,77.0,1,4,65000.0
4812,4951,Uchtepa,4,100.0,6,9,85000.0
4813,4952,Uchtepa,4,120.0,2,4,110000.0
4814,4953,Uchtepa,2,60.0,3,4,41700.0
4815,4954,Zilol,2,55.0,3,5,42500.0
4816,4956,Do'stlik,4,120.0,1,9,72000.0
4817,4957,Do'stlik,4,120.0,1,9,72222.0
4818,4958,Olmazor,1,40.0,1,9,47000.0
4819,4959,Zilol,2,60.0,6,7,43000.0
4820,4960,Toshloq,3,87.0,3,8,87000.0
4821,4961,Do'stlik,1,36.0,1,4,47000.0
4822,4962,Do'stlik,1,45.0,1,4,47000.0
4823,4963,Uchtepa,3,72.0,4,5,37000.0
4824,4964,Zilol,2,60.0,3,4,65000.0
4825,4965,Olmazor,2,55.0,4,4,57500.0
4826,4966,Do'stlik,3,63.0,2,5,59000.0
4827,4967,Bunyodkor,2,44.0,4,5,36000.0
4828,4968,Zilol,2,65.0,4,9,49500.0
4829,4969,Ittifoq,2,52.0,1,4,31500.0
4830,4970,Ittifoq,2,42.0,4,4,34500.0
4831,4971,Шайхантахурский,3,78.0,3,4,65000.0
4832,4972,Bunyodkor,2,58.0,3,5,40000.0
4833,4973,Zilol,4,90.0,4,5,58000.0
4834,4974,Zilol,3,65.0,2,5,55500.0
4835,4975,Zilol,2,35.0,4,4,35000.0
4836,4976,Ulugʻbek,4,140.0,5,5,105000.0
4837,4977,Olmazor,3,90.0,5,5,57000.0
4838,4978,Zilol,2,50.0,1,4,41000.0
4839,4979,Toshloq,3,80.0,4,5,56000.0
4840,4980,Шайхантахурский,3,68.0,2,5,45000.0
4841,4981,Ittifoq,3,65.0,1,5,51000.0
4842,4982,Zargarlik,1,37.0,5,9,19000.0
4843,4983,Ittifoq,3,115.0,1,8,110000.0
4844,4984,Шайхантахурский,4,118.0,1,8,115000.0
4845,4985,Uchtepa,2,56.0,4,9,42000.0
4846,4986,Olmazor,2,53.0,6,10,74200.0
4847,4987,Olmazor,1,52.0,7,9,46000.0
4848,4988,Do'stlik,3,107.0,10,13,80000.0
4849,4989,Ittifoq,1,30.0,2,4,33000.0
4850,4990,Ittifoq,3,58.0,3,4,56000.0
4851,4991,Zilol,5,99.0,1,4,53700.0
4852,4992,Zilol,1,30.0,2,4,29500.0
4853,4993,Toshloq,3,68.0,5,5,56000.0
4854,4994,Do'stlik,2,51.0,4,5,32500.0
4855,4995,Zilol,2,60.0,4,4,62000.0
4856,4996,Zilol,1,22.0,3,4,21000.0
4857,4997,Toshloq,2,55.0,13,13,33500.0
4858,4998,Toshloq,5,196.0,3,7,170000.0
4859,4999,Do'stlik,3,107.0,10,13,80000.0
4860,5000,Do'stlik,2,43.0,3,4,54000.0
4861,5001,Ittifoq,1,42.0,3,4,26000.0
4862,5002,Ittifoq,2,47.0,4,4,28000.0
4863,5003,Zargarlik,2,54.0,7,7,2864.0
4864,5004,Ulugʻbek,1,42.0,2,4,25000.0
4865,5005,Do'stlik,3,60.0,1,4,38500.0
4866,5006,Ulugʻbek,2,78.0,4,7,55000.0
4867,5007,Toshloq,2,43.0,5,16,39000.0
4868,5008,Toshloq,2,64.0,1,5,42000.0
4869,5009,Olmazor,1,33.0,5,5,33000.0
4870,5010,Do'stlik,3,78.0,1,5,60000.0
4871,5011,Zilol,1,34.0,1,4,35500.0
4872,5012,Zilol,4,78.0,2,5,53500.0
4873,5013,Do'stlik,2,61.0,5,5,35000.0
4874,5014,Ittifoq,3,78.0,3,9,50000.0
4875,5015,Ittifoq,1,30.0,1,4,25000.0
4876,5016,Do'stlik,1,45.0,5,5,24000.0
4877,5017,Шайхантахурский,4,100.0,8,9,63000.0
4878,5018,Do'stlik,3,72.0,4,4,53000.0
4879,5019,Ulugʻbek,1,42.0,1,5,27000.0
4880,5020,Ittifoq,3,72.0,8,9,65000.0
4881,5021,Bunyodkor,1,33.0,3,4,23700.0
4882,5022,Bunyodkor,1,33.0,1,4,23000.0
4883,5024,Zilol,3,65.0,4,5,40000.0
4884,5025,Olmazor,1,33.0,5,5,33000.0
4885,5026,Ittifoq,1,26.0,4,4,33000.0
4886,5027,Toshloq,3,83.0,2,4,77000.0
4887,5028,Zargarlik,2,69.0,2,4,45000.0
4888,5029,Ittifoq,1,31.0,1,5,24000.0
4889,5030,Toshloq,2,64.0,1,5,42000.0
4890,5031,Zilol,3,70.0,4,5,52500.0
4891,5032,Toshloq,3,85.0,5,5,65000.0
4892,5033,Ittifoq,3,120.0,2,4,160000.0
4893,5034,Do'stlik,2,50.0,4,4,31500.0
4894,5035,Do'stlik,5,110.0,7,9,59900.0
4895,5036,Uchtepa,3,72.0,5,9,36500.0
4896,5037,Bunyodkor,2,49.0,1,4,31500.0
4897,5038,Bunyodkor,4,90.0,1,4,80000.0
4898,5039,Шайхантахурский,2,57.0,3,4,40000.0
4899,5041,Bunyodkor,2,70.0,2,9,42967.0
4900,5042,Ulugʻbek,1,42.0,2,4,27000.0
4901,5043,Ittifoq,3,75.0,3,4,65000.0
4902,5044,Toshloq,3,70.0,3,4,68000.0
4903,5045,Bunyodkor,4,80.0,5,5,40500.0
4904,5046,Ittifoq,3,90.0,6,12,55000.0
4905,5048,Zilol,2,56.0,3,5,32000.0
4906,5049,Ittifoq,2,42.0,2,4,33000.0
4907,5050,Zilol,4,93.0,3,5,60000.0
4908,5051,Ittifoq,3,72.0,3,5,40000.0
4909,5052,Toshloq,5,116.0,3,9,90000.0
4910,5053,Toshloq,1,39.0,1,5,27500.0
4911,5054,Toshloq,5,109.0,3,5,80000.0
4912,5055,Uchtepa,2,60.0,2,5,46000.0
4913,5056,Olmazor,3,75.0,8,9,76000.0
4914,5057,Uchtepa,1,40.0,8,9,19800.0
4915,5058,Ulugʻbek,3,64.0,6,9,42000.0
4916,5059,Olmazor,1,47.0,6,9,58000.0
4917,5060,Olmazor,2,60.0,3,4,75000.0
4918,5061,Olmazor,1,45.0,3,4,52000.0
4919,5062,Toshloq,2,53.0,4,5,52000.0
4920,5063,Ittifoq,3,54.0,4,4,38000.0
4921,5064,Ittifoq,1,32.0,4,5,24000.0
4922,5065,Zilol,2,55.0,4,4,31000.0
4923,5066,Do'stlik,3,103.0,5,5,50000.0
4924,5067,Zilol,2,62.0,2,4,33000.0
4925,5068,Zargarlik,1,41.5,9,9,17871.0
4926,5069,Ulugʻbek,1,42.0,4,5,25000.0
4927,5070,Zilol,2,65.0,3,9,57000.0
4928,5071,Zargarlik,4,100.0,9,9,50000.0
4929,5072,Do'stlik,2,52.0,3,4,59000.0
4930,5073,Hayrobod,2,28.0,1,4,23000.0
4931,5074,Zilol,1,35.0,2,2,20500.0
4932,5075,Bunyodkor,2,45.09,1,9,30500.0
4933,5076,Ittifoq,3,70.0,1,4,42000.0
4934,5077,Ulugʻbek,3,65.0,6,9,50000.0
4935,5078,Шайхантахурский,3,65.0,6,9,50000.0
4936,5079,Toshloq,1,37.0,3,10,29000.0
4937,5080,Bunyodkor,1,37.0,2,4,27500.0
4938,5081,Uchtepa,2,60.0,4,9,52000.0
4939,5082,Bunyodkor,1,36.0,2,4,25700.0
4940,5083,Uchtepa,3,55.0,4,4,24000.0
4941,5084,Toshloq,2,60.7,1,5,57000.0
4942,5085,Do'stlik,4,100.0,7,9,50000.0
4943,5086,Bunyodkor,1,37.0,1,4,28500.0
4944,5087,Zargarlik,1,18.0,2,4,13500.0
4945,5088,Ittifoq,1,30.0,2,4,26500.0
4946,5089,Ittifoq,2,38.17,2,4,35000.0
4947,5090,Uchtepa,1,37.29,9,9,20000.0
4948,5091,Do'stlik,2,71.0,3,6,62000.0
4949,5092,Ittifoq,1,36.0,3,5,25500.0
4950,5093,Ittifoq,1,42.0,1,5,28500.0
4951,5094,Ittifoq,1,40.0,2,5,25500.0
4952,5095,Ittifoq,2,58.0,4,4,36500.0
4953,5096,Ittifoq,2,62.0,4,4,36500.0
4954,5097,Ittifoq,2,50.0,3,5,34500.0
4955,5098,Ittifoq,2,48.0,2,4,35500.0
4956,5099,Ittifoq,2,48.0,2,5,35000.0
4957,5100,Ulugʻbek,3,76.0,3,5,65000.0
4958,5101,Toshloq,3,80.0,4,5,56000.0
4959,5102,Ulugʻbek,4,170.0,3,9,130000.0
4960,5103,Toshloq,5,217.0,6,8,217000.0
4961,5104,Ittifoq,4,135.0,4,4,95000.0
4962,5105,Do'stlik,1,18.0,1,4,12500.0
4963,5106,Olmazor,4,95.0,6,9,70000.0
